
MSG,8,1,1,0D08F4,1,2026/02/09,20:22:50.085,2026/02/09,20:22:50.107,,,,,,,,,,,,0
MSG,4,1,1,0D08F4,1,2026/02/09,20:22:50.131,2026/02/09,20:22:50.155,,,144,59,,,64,,,,,0
MSG,7,1,1,0D08F4,1,2026/02/09,20:22:50.170,2026/02/09,20:22:53.112,,7025,,,,,,,,,,

MSG,8,1,1,A44570,1,2026/02/09,20:24:04.015,2026/02/09,20:24:04.029,,,,,,,,,,,,0
MSG,3,1,1,A44570,1,2026/02/09,20:24:04.521,2026/02/09,20:24:04.534,,7000,,,,,,,0,,0,0
MSG,4,1,1,A44570,1,2026/02/09,20:24:04.565,2026/02/09,20:24:04.580,,,109,60,,,0,,,,,0
MSG,4,1,1,A44570,1,2026/02/09,20:24:04.978,2026/02/09,20:24:04.981,,,109,60,,,64,,,,,0
MSG,7,1,1,A44570,1,2026/02/09,20:24:04.984,2026/02/09,20:24:05.006,,7000,,,,,,,,,,
MSG,8,1,1,A44570,1,2026/02/09,20:24:05.042,2026/02/09,20:24:05.058,,,,,,,,,,,,0
MSG,4,1,1,A44570,1,2026/02/09,20:24:05.492,2026/02/09,20:24:05.510,,,113,60,,,0,,,,,0
MSG,7,1,1,A44570,1,2026/02/09,20:24:05.618,2026/02/09,20:24:05.635,,7000,,,,,,,,,,
MSG,3,1,1,A44570,1,2026/02/09,20:24:06.362,2026/02/09,20:24:06.386,,7000,,,,,,,0,,0,0
MSG,4,1,1,A44570,1,2026/02/09,20:24:07.461,2026/02/09,20:24:07.484,,,121,60,,,0,,,,,0
MSG,8,1,1,A44570,1,2026/02/09,20:24:07.820,2026/02/09,20:24:07.838,,,,,,,,,,,,0
MSG,3,1,1,A44570,1,2026/02/09,20:24:08.213,2026/02/09,20:24:08.238,,7000,,,19.431656,-99.077601,,,0,,0,0
MSG,4,1,1,A44570,1,2026/02/09,20:24:08.280,2026/02/09,20:24:08.288,,,124,60,,,0,,,,,0
MSG,7,1,1,A44570,1,2026/02/09,20:24:08.517,2026/02/09,20:24:08.538,,7000,,,,,,,,,,
MSG,8,1,1,A44570,1,2026/02/09,20:24:08.551,2026/02/09,20:24:08.564,,,,,,,,,,,,0
MSG,7,1,1,A44570,1,2026/02/09,20:24:08.586,2026/02/09,20:24:08.610,,7000,,,,,,,,,,
MSG,7,1,1,A44570,1,2026/02/09,20:24:08.877,2026/02/09,20:24:08.888,,7000,,,,,,,,,,
MSG,8,1,1,A44570,1,2026/02/09,20:24:09.524,2026/02/09,20:24:09.536,,,,,,,,,,,,0



MSG,4,1,1,346206,1,2026/02/09,20:27:11.286,2026/02/09,20:27:11.307,,,148,59,,,-128,,,,,0
MSG,3,1,1,346206,1,2026/02/09,20:27:11.340,2026/02/09,20:27:11.357,,6925,,,,,,,0,,0,0
MSG,7,1,1,346206,1,2026/02/09,20:27:14.598,2026/02/09,20:27:14.611,,6950,,,,,,,,,,
MSG,7,1,1,346206,1,2026/02/09,20:27:14.629,2026/02/09,20:27:14.636,,6950,,,,,,,,,,
MSG,4,1,1,346206,1,2026/02/09,20:27:14.983,2026/02/09,20:27:14.986,,,142,59,,,-192,,,,,0
MSG,7,1,1,346206,1,2026/02/09,20:27:15.044,2026/02/09,20:27:15.061,,6950,,,,,,,,,,
MSG,4,1,1,346206,1,2026/02/09,20:27:15.926,2026/02/09,20:27:15.937,,,140,59,,,-64,,,,,0
MSG,2,1,1,0D1139,1,2026/02/09,20:28:00.225,2026/02/09,20:28:00.245,,,8,,,,,,,,,-1
MSG,2,1,1,0D1139,1,2026/02/09,20:28:00.737,2026/02/09,20:28:00.741,,,8,,19.428262,-99.078577,,,,,,-1
MSG,7,1,1,0D09D0,1,2026/02/09,20:28:01.664,2026/02/09,20:28:01.669,,6975,,,,,,,,,,

MSG,2,1,1,A3C291,1,2026/02/09,20:29:01.928,2026/02/09,20:29:01.952,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:02.396,2026/02/09,20:29:02.403,,,14,,,,,,,,,-1
MSG,1,1,1,A3C291,1,2026/02/09,20:29:08.004,2026/02/09,20:29:08.035,AAL250  ,,,,,,,,,,,
MSG,2,1,1,A3C291,1,2026/02/09,20:29:08.255,2026/02/09,20:29:08.260,,,13,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:08.771,2026/02/09,20:29:08.783,,,13,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:10.641,2026/02/09,20:29:10.663,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:12.364,2026/02/09,20:29:12.390,,,14,,,,,,,,,-1
MSG,1,1,1,A3C291,1,2026/02/09,20:29:12.442,2026/02/09,20:29:12.466,AAL250  ,,,,,,,,,,,
MSG,2,1,1,A3C291,1,2026/02/09,20:29:12.799,2026/02/09,20:29:12.813,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:13.248,2026/02/09,20:29:13.264,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:13.689,2026/02/09,20:29:13.717,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:14.569,2026/02/09,20:29:14.593,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:15.062,2026/02/09,20:29:15.090,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:15.551,2026/02/09,20:29:15.570,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:15.920,2026/02/09,20:29:15.945,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:16.879,2026/02/09,20:29:16.896,,,14,,,,,,,,,-1
MSG,1,1,1,A3C291,1,2026/02/09,20:29:20.100,2026/02/09,20:29:20.129,AAL250  ,,,,,,,,,,,
MSG,2,1,1,A3C291,1,2026/02/09,20:29:20.688,2026/02/09,20:29:20.705,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:21.591,2026/02/09,20:29:21.606,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:22.407,2026/02/09,20:29:22.432,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:22.557,2026/02/09,20:29:22.583,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:23.809,2026/02/09,20:29:23.834,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:24.355,2026/02/09,20:29:24.360,,,14,,,,,,,,,-1
MSG,1,1,1,A3C291,1,2026/02/09,20:29:24.621,2026/02/09,20:29:24.635,AAL250  ,,,,,,,,,,,
MSG,2,1,1,A3C291,1,2026/02/09,20:29:25.670,2026/02/09,20:29:25.686,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:26.113,2026/02/09,20:29:26.137,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:27.460,2026/02/09,20:29:27.463,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:27.837,2026/02/09,20:29:27.864,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:28.741,2026/02/09,20:29:28.765,,,14,,,,,,,,,-1
MSG,1,1,1,A3C291,1,2026/02/09,20:29:29.171,2026/02/09,20:29:29.191,AAL250  ,,,,,,,,,,,
MSG,2,1,1,A3C291,1,2026/02/09,20:29:29.209,2026/02/09,20:29:29.215,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:29.671,2026/02/09,20:29:29.691,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:31.033,2026/02/09,20:29:31.043,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:33.190,2026/02/09,20:29:33.221,,,14,,,,,,,,,-1
MSG,1,1,1,A3C291,1,2026/02/09,20:29:33.846,2026/02/09,20:29:33.871,AAL250  ,,,,,,,,,,,
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:33.870,2026/02/09,20:29:33.897,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:34.001,2026/02/09,20:29:34.019,,,15,,,,,,,,,-1
MSG,1,1,1,0D0F49,1,2026/02/09,20:29:34.149,2026/02/09,20:29:34.172,VIV1335 ,,,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:34.497,2026/02/09,20:29:34.522,,,15,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:34.988,2026/02/09,20:29:34.998,,,15,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:35.488,2026/02/09,20:29:35.498,,,15,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:36.001,2026/02/09,20:29:36.024,,,15,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:36.395,2026/02/09,20:29:36.425,,,15,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:37.295,2026/02/09,20:29:37.301,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:37.646,2026/02/09,20:29:37.676,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:37.743,2026/02/09,20:29:37.751,,,16,,,,,,,,,-1
MSG,4,1,1,A6CC54,1,2026/02/09,20:29:38.565,2026/02/09,20:29:38.577,,,156,59,,,-256,,,,,0
MSG,2,1,1,A3C291,1,2026/02/09,20:29:38.800,2026/02/09,20:29:38.827,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:39.025,2026/02/09,20:29:39.050,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:39.832,2026/02/09,20:29:39.850,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:40.343,2026/02/09,20:29:40.354,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:40.832,2026/02/09,20:29:40.852,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:41.226,2026/02/09,20:29:41.255,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:42.593,2026/02/09,20:29:42.607,,,14,,,,,,,,,-1
MSG,2,1,1,A3C291,1,2026/02/09,20:29:43.591,2026/02/09,20:29:43.608,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:43.884,2026/02/09,20:29:43.908,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:44.281,2026/02/09,20:29:44.284,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:45.205,2026/02/09,20:29:45.208,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:45.657,2026/02/09,20:29:45.686,,,14,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:46.544,2026/02/09,20:29:46.562,,,14,,,,,,,,,-1
MSG,1,1,1,0D0F49,1,2026/02/09,20:29:47.587,2026/02/09,20:29:47.613,VIV1335 ,,,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:47.867,2026/02/09,20:29:47.889,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:48.299,2026/02/09,20:29:48.315,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:48.770,2026/02/09,20:29:48.790,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:49.179,2026/02/09,20:29:49.188,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:49.555,2026/02/09,20:29:49.566,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:50.095,2026/02/09,20:29:50.114,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:50.560,2026/02/09,20:29:50.567,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:50.938,2026/02/09,20:29:50.967,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:51.412,2026/02/09,20:29:51.418,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:55.350,2026/02/09,20:29:55.375,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:55.768,2026/02/09,20:29:55.775,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:56.780,2026/02/09,20:29:56.802,,,15,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:57.198,2026/02/09,20:29:57.203,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:57.661,2026/02/09,20:29:57.678,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:58.046,2026/02/09,20:29:58.053,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:59.421,2026/02/09,20:29:59.430,,,16,,,,,,,,,-1
MSG,1,1,1,0D0F49,1,2026/02/09,20:29:59.484,2026/02/09,20:29:59.505,VIV1335 ,,,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:29:59.842,2026/02/09,20:29:59.856,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:00.231,2026/02/09,20:30:00.256,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:00.773,2026/02/09,20:30:00.781,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:01.277,2026/02/09,20:30:01.282,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:02.248,2026/02/09,20:30:02.258,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:03.646,2026/02/09,20:30:03.661,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:04.072,2026/02/09,20:30:04.086,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:04.532,2026/02/09,20:30:04.536,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:05.021,2026/02/09,20:30:05.037,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:06.312,2026/02/09,20:30:06.335,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:06.689,2026/02/09,20:30:06.715,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:07.115,2026/02/09,20:30:07.140,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:07.564,2026/02/09,20:30:07.590,,,16,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:08.091,2026/02/09,20:30:08.116,,,16,,,,,,,,,-1
MSG,1,1,1,0D0F49,1,2026/02/09,20:30:08.706,2026/02/09,20:30:08.716,VIV1335 ,,,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:09.930,2026/02/09,20:30:09.943,,,16,,,,,,,,,-1
MSG,1,1,1,0D0F49,1,2026/02/09,20:30:13.436,2026/02/09,20:30:13.447,VIV1335 ,,,,,,,,,,,-1
MSG,2,1,1,0D0F49,1,2026/02/09,20:30:21.309,2026/02/09,20:30:21.332,,,20,,,,,,,,,-1
MSG,4,1,1,0D0707,1,2026/02/09,20:31:09.091,2026/02/09,20:31:09.097,,,170,59,,,-64,,,,,
MSG,7,1,1,0D0707,1,2026/02/09,20:31:10.166,2026/02/09,20:31:10.171,,6925,,,,,,,,,,
MSG,3,1,1,0D0707,1,2026/02/09,20:31:10.360,2026/02/09,20:31:10.372,,6925,,,,,,,0,,0,
MSG,7,1,1,0D0707,1,2026/02/09,20:31:10.480,2026/02/09,20:31:10.498,,6900,,,,,,,,,,
MSG,8,1,1,0D0707,1,2026/02/09,20:31:10.635,2026/02/09,20:31:10.648,,,,,,,,,,,,
MSG,7,1,1,0D0707,1,2026/02/09,20:31:10.654,2026/02/09,20:31:10.672,,6900,,,,,,,,,,
MSG,3,1,1,0D0707,1,2026/02/09,20:31:10.900,2026/02/09,20:31:10.926,,6900,,,,,,,0,,0,
MSG,7,1,1,0D0707,1,2026/02/09,20:31:11.070,2026/02/09,20:31:11.076,,6900,,,,,,,,,,
MSG,4,1,1,C05007,1,2026/02/09,20:31:44.631,2026/02/09,20:31:44.645,,,93,60,,,0,,,,,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:45.712,2026/02/09,20:31:45.725,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.021,2026/02/09,20:31:46.047,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.284,2026/02/09,20:31:46.300,,7000,,,,,,,,,,
MSG,4,1,1,C05007,1,2026/02/09,20:31:46.298,2026/02/09,20:31:46.326,,,101,60,,,0,,,,,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.321,2026/02/09,20:31:46.326,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.380,2026/02/09,20:31:46.400,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.484,2026/02/09,20:31:46.500,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.546,2026/02/09,20:31:46.576,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.574,2026/02/09,20:31:46.600,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.723,2026/02/09,20:31:46.751,,7000,,,,,,,,,,
MSG,8,1,1,C05007,1,2026/02/09,20:31:46.795,2026/02/09,20:31:46.801,,,,,,,,,,,,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:46.922,2026/02/09,20:31:46.949,,7000,,,,,,,,,,
MSG,1,1,1,C05007,1,2026/02/09,20:31:46.976,2026/02/09,20:31:47.001,ACA990  ,,,,,,,,,,,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:47.822,2026/02/09,20:31:47.824,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:48.514,2026/02/09,20:31:48.524,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:48.520,2026/02/09,20:31:48.524,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:48.527,2026/02/09,20:31:48.550,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:48.639,2026/02/09,20:31:48.653,,7000,,,,,,,,,,
MSG,8,1,1,C05007,1,2026/02/09,20:31:48.640,2026/02/09,20:31:48.653,,,,,,,,,,,,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:48.758,2026/02/09,20:31:48.775,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:49.653,2026/02/09,20:31:49.676,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:50.380,2026/02/09,20:31:50.406,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:51.007,2026/02/09,20:31:51.028,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:51.028,2026/02/09,20:31:51.053,,7000,,,,,,,,,,
MSG,3,1,1,C05007,1,2026/02/09,20:31:51.824,2026/02/09,20:31:51.829,,7000,,,,,,,0,,0,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:52.060,2026/02/09,20:31:52.083,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:52.129,2026/02/09,20:31:52.134,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:52.127,2026/02/09,20:31:52.159,,7000,,,,,,,,,,
MSG,8,1,1,C05007,1,2026/02/09,20:31:52.404,2026/02/09,20:31:52.433,,,,,,,,,,,,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:52.525,2026/02/09,20:31:52.533,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:52.802,2026/02/09,20:31:52.830,,7000,,,,,,,,,,
MSG,3,1,1,C05007,1,2026/02/09,20:31:52.868,2026/02/09,20:31:52.880,,7000,,,,,,,0,,0,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:52.913,2026/02/09,20:31:52.931,,7000,,,,,,,,,,
MSG,4,1,1,C05007,1,2026/02/09,20:31:53.788,2026/02/09,20:31:53.810,,,132,60,,,0,,,,,0
MSG,7,1,1,C05007,1,2026/02/09,20:31:53.849,2026/02/09,20:31:53.858,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:54.821,2026/02/09,20:31:54.833,,7000,,,,,,,,,,
MSG,7,1,1,C05007,1,2026/02/09,20:31:57.087,2026/02/09,20:31:57.114,,7000,,,,,,,,,,


MSG,8,1,1,A42A10,1,2026/02/09,20:34:44.992,2026/02/09,20:34:45.011,,,,,,,,,,,,
MSG,8,1,1,A42A10,1,2026/02/09,20:34:45.822,2026/02/09,20:34:45.840,,,,,,,,,,,,
MSG,3,1,1,A42A10,1,2026/02/09,20:34:45.890,2026/02/09,20:34:45.915,,6975,,,,,,,0,,0,
MSG,7,1,1,A42A10,1,2026/02/09,20:34:49.621,2026/02/09,20:34:49.645,,6950,,,,,,,,,,
MSG,7,1,1,A42A10,1,2026/02/09,20:34:49.782,2026/02/09,20:34:49.795,,6950,,,,,,,,,,
MSG,4,1,1,A42A10,1,2026/02/09,20:34:49.951,2026/02/09,20:34:49.970,,,173,59,,,-192,,,,,
MSG,8,1,1,A42A10,1,2026/02/09,20:34:50.287,2026/02/09,20:34:50.296,,,,,,,,,,,,
MSG,3,1,1,A42A10,1,2026/02/09,20:34:52.930,2026/02/09,20:34:52.949,,6925,,,,,,,0,,0,0

MSG,8,1,1,0D0FF6,1,2026/02/09,20:36:50.240,2026/02/09,20:36:50.268,,,,,,,,,,,,
MSG,7,1,1,0D0FF6,1,2026/02/09,20:36:50.623,2026/02/09,20:36:50.646,,7000,,,,,,,,,,
MSG,8,1,1,0D0FF6,1,2026/02/09,20:36:50.993,2026/02/09,20:36:51.022,,,,,,,,,,,,
MSG,4,1,1,0D0FF6,1,2026/02/09,20:36:51.031,2026/02/09,20:36:51.047,,,136,59,,,0,,,,,
MSG,8,1,1,0D0FF6,1,2026/02/09,20:36:51.787,2026/02/09,20:36:51.794,,,,,,,,,,,,
MSG,7,1,1,0D0FF6,1,2026/02/09,20:36:51.893,2026/02/09,20:36:51.897,,7000,,,,,,,,,,
MSG,3,1,1,0D0FF6,1,2026/02/09,20:36:53.395,2026/02/09,20:36:53.424,,7000,,,,,,,0,,0,
MSG,7,1,1,0D0FF6,1,2026/02/09,20:36:53.568,2026/02/09,20:36:53.574,,7000,,,,,,,,,,
MSG,7,1,1,0D0FF6,1,2026/02/09,20:36:53.725,2026/02/09,20:36:53.749,,7000,,,,,,,,,,
MSG,2,1,1,A6CC54,1,2026/02/09,20:36:59.605,2026/02/09,20:36:59.612,,,14,,,,,,,,,-1
MSG,2,1,1,A6CC54,1,2026/02/09,20:37:00.626,2026/02/09,20:37:00.635,,,14,,,,,,,,,-1
MSG,4,1,1,0D06DA,1,2026/02/09,20:37:00.627,2026/02/09,20:37:00.635,,,118,60,,,-192,,,,,0
MSG,7,1,1,0D06DA,1,2026/02/09,20:37:00.676,2026/02/09,20:37:00.689,,7000,,,,,,,,,,
MSG,3,1,1,0D06DA,1,2026/02/09,20:37:00.693,2026/02/09,20:37:00.714,,7000,,,,,,,0,,0,0
MSG,4,1,1,0D06DA,1,2026/02/09,20:37:01.135,2026/02/09,20:37:01.139,,,117,60,,,-64,,,,,0
MSG,3,1,1,0D06DA,1,2026/02/09,20:37:01.149,2026/02/09,20:37:01.164,,7000,,,19.430066,-99.080500,,,0,,0,0
MSG,2,1,1,A6CC54,1,2026/02/09,20:37:01.630,2026/02/09,20:37:01.640,,,14,,,,,,,,,-1
MSG,2,1,1,A6CC54,1,2026/02/09,20:37:02.080,2026/02/09,20:37:02.090,,,14,,,,,,,,,-1
MSG,2,1,1,A6CC54,1,2026/02/09,20:37:02.483,2026/02/09,20:37:02.491,,,14,,,,,,,,,-1
MSG,4,1,1,0D06DA,1,2026/02/09,20:37:02.528,2026/02/09,20:37:02.541,,,117,60,,,-128,,,,,0
MSG,3,1,1,0D06DA,1,2026/02/09,20:37:02.549,2026/02/09,20:37:02.566,,6975,,,19.430466,-99.079759,,,0,,0,0
MSG,8,1,1,0D06DA,1,2026/02/09,20:37:02.693,2026/02/09,20:37:02.716,,,,,,,,,,,,0
MSG,8,1,1,0D06DA,1,2026/02/09,20:37:02.736,2026/02/09,20:37:02.737,,,,,,,,,,,,0
MSG,7,1,1,0D06DA,1,2026/02/09,20:37:02.738,2026/02/09,20:37:02.763,,6975,,,,,,,,,,
MSG,2,1,1,A6CC54,1,2026/02/09,20:37:02.963,2026/02/09,20:37:02.992,,,14,,,,,,,,,-1
MSG,4,1,1,0D06DA,1,2026/02/09,20:37:03.033,2026/02/09,20:37:03.039,,,116,59,,,-128,,,,,0
MSG,7,1,1,0D06DA,1,2026/02/09,20:37:03.516,2026/02/09,20:37:03.542,,6975,,,,,,,,,,
